"","qty_tld_url","length_url","qty_vowels_domain","domain_length","domain_in_ip","directory_length","file_length","params_length","email_in_url","time_response","domain_spf","asn_ip","time_domain_activation","time_domain_expiration","qty_ip_resolved","qty_nameservers","qty_mx_servers","ttl_hostname","tls_ssl_certificate","qty_redirects","url_google_index","domain_google_index","url_shortened","phishing","total_dots","total_hyphens","total_underlines","total_commas","total_asterisks","total_slashes","total_equals","total_ats","total_ands","total_spaces","total_dollars","total_percents","total_exclamations","total_questionmarks","total_pluses","total_tildes","tld_present_parameters","directory_char_avb","params_char_avb","file_char_avb","time_domain_activation_avb","time_domain_expiration_avb","domain_spf_avb","domain_google_index_avb","time_response_avb","asn_ip_avb","qty_ip_resolved_avb","qty_redirects_avb","tld_present_parameters_avb","params_length_avb","file_length_avb","directory_length_avb"
"14226",1,44,6,14,"0",30,10,-1,"0",1.067626,"0",28907,1144,316,1,3,1,3586,"0",0,"0","0","0","1",5,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
"14227",1,30,9,17,"0",13,6,-1,"0",2.180851,"-1",8426,-1,-1,1,2,1,14390,"1",0,"0","0","0","1",9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","0","0","0","1","1","1","1","1","0","0","1","1"
"14228",1,49,13,34,"0",15,14,-1,"0",0.368422,"0",13335,-1,-1,5,2,0,291,"1",0,"0","0","0","1",7,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","0","0","1","1","1","1","1","1","0","0","1","1"
"14229",2,272,5,18,"0",32,6,222,"1",0.29305,"0",23352,2571,350,1,2,1,14256,"1",0,"0","0","0","1",29,0,0,0,0,10,22,2,18,0,0,0,0,0,0,0,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"14230",1,76,3,14,"0",62,0,-1,"0",0.215101,"-1",25847,2479,77,1,2,1,14379,"1",1,"0","0","0","1",6,4,2,0,0,14,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","0","1","1","1","1","1","0","0","1","1"
"14231",1,69,8,21,"0",26,14,22,"0",0.24088,"1",46606,986,109,1,2,1,14398,"0",1,"0","0","0","1",7,0,0,0,0,8,6,0,4,0,0,0,0,0,0,0,"0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"14232",1,52,8,28,"0",24,23,-1,"0",0.621341,"0",47583,-1,-1,1,1,1,15,"1",0,"0","0","0","1",7,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,"-1","1","0","1","0","0","1","1","1","1","1","1","0","0","1","1"
"14233",1,33,7,24,"0",9,8,-1,"0",0.708774,"-1",36351,7760,1654,1,3,7,17744,"1",0,"0","0","0","1",7,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","0","1","1","1","1","1","0","0","1","1"
"14234",1,73,6,16,"0",46,4,11,"0",0.254293,"-1",15169,-1,-1,1,4,5,291,"1",0,"0","0","0","1",4,4,0,0,0,8,2,0,0,0,0,0,0,0,0,0,"0","1","1","1","0","0","0","1","1","1","1","1","1","1","1","1"
"14235",1,41,7,17,"0",24,11,-1,"0",4.213042,"0",24446,2636,285,1,2,1,14390,"0",0,"0","0","0","1",5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
"14236",1,54,7,25,"0",29,0,-1,"0",0.539172,"0",14618,-1,-1,1,4,2,10,"0",4,"0","0","0","1",6,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","0","0","1","1","1","1","1","1","0","0","1","1"
"14237",1,51,8,25,"0",26,0,-1,"0",1.39307,"0",7004,-1,-1,1,2,1,2936,"1",1,"0","0","0","1",6,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","0","0","1","1","1","1","1","1","0","0","1","1"
"14238",1,57,9,25,"0",32,9,-1,"0",1.010031,"0",7162,321,43,1,3,0,1798,"0",0,"0","0","0","1",7,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
"14239",1,45,5,15,"0",30,0,-1,"0",0.105142,"0",29468,5561,282,1,2,1,2738,"0",0,"0","0","0","1",2,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
"14240",0,81,4,17,"0",-1,-1,64,"0",0.248788,"0",13335,338,26,2,2,0,292,"0",-1,"0","0","0","1",2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"0","0","1","0","1","1","1","1","1","1","1","0","1","1","0","0"
"14241",1,25,3,10,"0",12,8,3,"0",1.106048,"-1",7516,6134,74,1,2,1,288,"1",0,"0","0","0","1",5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,"0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
"14242",2,73,9,25,"0",26,9,22,"1",12.383647,"-1",46606,2946,340,1,2,1,13237,"1",0,"0","0","0","1",9,0,0,0,0,10,2,2,0,0,0,0,0,0,0,0,"1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
"14243",1,43,7,24,"0",19,11,-1,"0",0.617355,"-1",45839,181,183,1,4,1,14388,"1",0,"0","0","0","1",7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","0","1","1","1","1","1","0","0","1","1"
"14244",1,16,6,15,"0",1,0,-1,"0",0.26966,"0",8342,57,307,1,4,0,10791,"0",0,"0","0","0","1",2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
"14245",1,66,7,21,"0",45,32,-1,"0",1.157291,"-1",33494,954,872,1,2,1,826,"0",1,"0","0","0","1",4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","0","1","1","1","1","1","0","0","1","1"
"14246",1,25,8,24,"0",1,0,-1,"0",0.255824,"0",395082,-1,-1,1,7,1,4450,"0",0,"0","0","0","1",4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","0","0","1","1","1","1","1","1","0","0","1","1"
"14247",1,31,5,14,"0",17,9,-1,"0",0.546489,"0",3595,1166,294,1,2,5,14397,"0",0,"0","0","0","1",5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
"14248",1,61,10,25,"0",36,9,-1,"0",1.051802,"0",26496,-1,-1,1,2,1,10790,"0",0,"0","0","0","1",7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","0","0","1","1","1","1","1","1","0","0","1","1"
"14249",1,58,7,18,"0",31,10,9,"0",0.880974,"1",26496,1110,716,1,2,1,10799,"0",0,"0","0","0","1",5,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,"0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"14250",1,44,2,13,"0",31,30,-1,"0",0.149063,"0",42005,4875,-1,1,3,4,3599,"0",0,"0","0","0","1",7,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","0","1","1","1","1","1","1","0","0","1","1"
"14251",1,169,14,35,"0",113,9,21,"0",0.3973,"0",20013,220,144,1,4,0,3457,"0",0,"0","0","0","1",5,6,6,0,0,14,6,0,0,0,0,0,0,0,0,0,"0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"14252",2,187,6,18,"0",15,10,154,"0",0.897645,"0",15290,-1,-1,1,4,2,590,"1",0,"0","0","0","1",13,2,2,0,0,4,4,0,2,0,0,8,0,0,0,0,"1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1"
"14253",1,77,6,21,"0",56,0,-1,"0",14.550967,"0",26347,2043,147,1,3,7,3837,"1",0,"0","0","0","1",4,2,0,0,0,18,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
"14254",1,13,2,6,"0",7,6,-1,"0",0.062222,"-1",15169,4819,121,1,4,0,292,"1",2,"0","0","1","1",2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","0","1","1","1","1","1","0","0","1","1"
"14255",1,62,11,27,"0",35,12,-1,"0",0.732744,"1",20013,2991,661,1,2,1,9249,"1",0,"0","0","0","1",7,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
"14256",1,20,7,20,"0",-1,-1,-1,"0",-1,"-1",45839,63,301,1,2,1,14390,"0",-1,"0","0","0","1",2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","0","1","0","1","1","0","0","0","0","0"
"14257",1,89,3,13,"0",76,9,-1,"0",8.831061,"1",26496,849,245,1,2,1,1421,"0",0,"0","0","0","1",5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
"14258",2,69,3,11,"0",32,9,26,"1",0.26381,"-1",13768,2395,161,1,2,1,11042,"1",0,"0","0","0","1",9,0,0,0,0,8,2,2,0,0,0,2,0,0,0,0,"1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
"14259",1,65,5,13,"0",52,0,-1,"0",1.772135,"1",46606,6023,185,1,2,1,14396,"1",0,"0","0","0","1",2,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
"14260",1,60,8,24,"0",36,29,-1,"0",0.050168,"1",30148,4253,2686,1,2,1,142,"1",0,"0","0","0","1",5,0,0,0,0,4,0,0,0,0,0,0,3,3,0,0,"-1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
"14261",1,17,6,16,"0",1,0,-1,"0",0.29549,"-1",29182,50,314,1,2,2,3591,"1",0,"0","0","0","1",2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","0","1","1","1","1","1","0","0","1","1"
"14262",1,27,5,26,"0",1,0,-1,"0",0.459144,"-1",22612,134,230,1,2,3,1195,"1",0,"0","0","0","1",2,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","0","1","1","1","1","1","0","0","1","1"
"14263",1,102,2,11,"0",91,9,-1,"0",2.791809,"0",197019,-1,-1,1,4,2,1788,"0",0,"0","0","0","1",7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","0","0","1","1","1","1","1","1","0","0","1","1"
"14264",1,49,2,7,"0",42,0,-1,"0",8.700548,"0",29024,7251,53,1,3,1,41,"0",0,"0","0","0","1",2,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
"14265",1,67,7,19,"0",48,21,-1,"0",1.080781,"-1",36024,3415,236,1,2,1,19127,"0",0,"0","0","0","1",7,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","0","1","1","1","1","1","0","0","1","1"
"14266",1,24,6,17,"0",7,6,-1,"0",0.200753,"1",60739,5520,323,1,4,1,14398,"1",0,"0","0","0","1",7,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
"14267",1,82,3,14,"0",6,5,62,"0",0.134943,"1",16128,2488,68,1,3,1,8893,"0",0,"0","0","0","1",7,4,0,0,0,16,2,0,0,0,0,0,0,0,0,0,"0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"14268",1,22,4,18,"0",1,0,3,"0",0.257475,"0",395082,-1,-1,1,7,1,549,"0",0,"0","0","0","1",4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,"0","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1"
"14269",1,22,5,21,"0",1,0,-1,"0",0.148426,"0",50673,10,354,1,2,0,3599,"0",0,"0","0","0","1",4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
"14270",1,54,3,16,"0",38,12,-1,"0",0.575186,"-1",-1,3932,-1,1,2,1,21574,"1",1,"0","0","0","1",7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","0","0","1","1","0","1","1","0","0","1","1"
"14271",1,38,6,16,"0",22,0,-1,"0",0.29094,"0",15169,-1,-1,1,4,5,295,"1",0,"0","0","0","1",4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","0","0","1","1","1","1","1","1","0","0","1","1"
"14272",1,71,5,17,"0",54,0,-1,"0",0.169105,"0",35130,5754,89,1,2,1,10438,"0",0,"0","0","0","1",4,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
"14273",1,32,6,16,"0",16,0,-1,"0",0.18474,"0",15169,-1,-1,1,4,5,64,"1",0,"0","0","0","1",4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","0","0","1","1","1","1","1","1","0","0","1","1"
"14274",1,128,5,14,"0",114,0,-1,"0",0.564874,"-1",24940,1058,-1,1,3,1,1272,"1",1,"0","0","0","1",2,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","0","0","1","1","1","1","1","0","0","1","1"
"14275",1,119,10,28,"0",91,90,-1,"0",0.118118,"0",14618,-1,-1,2,6,1,0,"0",0,"0","0","0","1",4,2,0,0,0,2,6,0,0,0,0,0,0,0,0,0,"-1","1","0","1","0","0","1","1","1","1","1","1","0","0","1","1"
"14276",1,32,6,17,"0",15,0,-1,"0",0.272211,"1",16276,5385,824,1,1,1,21598,"1",2,"0","0","0","1",4,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
"14277",1,47,5,19,"0",28,0,-1,"0",0.871073,"1",20013,5525,318,1,2,1,5512,"1",0,"0","0","0","1",4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
"14278",1,61,6,22,"0",39,30,-1,"0",0.562735,"0",20207,3977,40,1,2,5,390,"0",0,"0","0","0","1",9,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
"14279",1,72,9,24,"0",48,9,-1,"0",0.708349,"1",20013,2436,120,1,2,5,4493,"1",0,"0","0","0","1",7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
"14280",1,40,7,19,"0",21,12,-1,"0",0.670289,"-1",36024,1940,250,1,2,1,14378,"1",0,"0","0","0","1",5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","0","1","1","1","1","1","0","0","1","1"
"14281",1,36,8,20,"0",16,9,-1,"0",0.631104,"1",20013,2614,307,1,2,1,14391,"0",0,"0","0","0","1",5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
"14282",1,43,8,20,"0",23,0,-1,"0",0.325437,"-1",203523,3319,332,1,4,7,292,"1",0,"0","0","0","1",2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","0","1","1","1","1","1","0","0","1","1"
"14283",1,40,6,20,"0",20,0,-1,"0",2.628478,"1",46606,2221,334,1,2,5,12469,"1",0,"0","0","0","1",4,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
"14284",1,66,7,21,"0",45,32,-1,"0",0.594829,"-1",33494,954,872,1,2,1,872,"0",1,"0","0","0","1",4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","0","1","1","1","1","1","0","0","1","1"
"14285",1,33,7,15,"0",18,8,-1,"0",0.554316,"1",20013,1571,254,1,2,1,14399,"1",0,"0","0","0","1",5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
"14286",1,127,1,11,"0",112,9,4,"0",-1,"0",-1,23,341,-1,4,0,-1,"0",-1,"0","0","0","1",5,0,8,0,0,8,2,0,0,0,0,0,0,0,0,0,"0","1","1","1","1","1","1","1","0","0","0","0","1","1","1","1"
"14287",2,73,4,12,"0",32,9,29,"1",0.941532,"1",13335,3761,1716,2,2,2,297,"1",0,"0","0","0","1",7,2,2,0,0,8,2,2,0,0,0,0,0,0,0,0,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"14288",1,57,6,17,"0",40,0,-1,"0",3.141119,"1",46606,178,186,1,2,1,14387,"1",0,"0","0","0","1",2,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
"14289",1,84,4,19,"0",65,48,-1,"0",0.121466,"-1",43260,2642,1010,1,2,0,27,"0",1,"0","0","0","1",7,2,0,0,0,6,0,0,0,0,0,15,0,0,0,0,"-1","1","0","1","1","1","0","1","1","1","1","1","0","0","1","1"
"14290",1,66,8,28,"0",38,17,-1,"0",0.310423,"0",47583,-1,-1,1,1,1,7,"1",0,"0","0","0","1",7,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","0","0","1","1","1","1","1","1","0","0","1","1"
"14291",1,55,5,16,"0",39,0,-1,"0",0.271639,"0",7226,5883,691,1,2,1,14259,"1",0,"0","0","0","1",4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
"14292",1,16,5,15,"0",1,0,-1,"0",0.492416,"0",32475,1664,161,1,2,1,12080,"0",0,"0","0","0","1",2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
"14293",1,246,6,16,"0",40,10,190,"0",0.455185,"1",20013,1775,50,1,2,1,14381,"1",0,"0","0","0","1",5,8,0,0,0,8,8,0,6,0,0,0,0,0,0,0,"0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"14294",1,48,6,16,"0",22,4,10,"0",0.176511,"0",15169,-1,-1,1,4,5,156,"1",0,"0","0","0","1",4,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,"0","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1"
"14295",1,36,8,25,"0",11,0,-1,"0",0.454704,"0",26496,3378,639,1,2,2,592,"0",0,"0","0","0","1",2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
"14296",1,23,6,18,"0",5,4,-1,"0",0.391668,"-1",45324,119,245,1,2,1,5855,"1",1,"0","0","0","1",2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","0","1","1","1","1","1","0","0","1","1"
"14297",2,60,8,19,"0",20,12,21,"1",0.160352,"1",26496,2394,162,1,2,1,10792,"0",0,"0","0","0","1",7,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"14298",1,70,6,20,"0",50,0,-1,"0",1.86578,"0",31727,2209,346,1,2,1,14359,"1",0,"0","0","0","1",2,4,0,0,0,8,0,0,0,18,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
"14299",1,25,6,17,"0",8,0,-1,"0",0.606843,"0",19662,4322,60,1,2,1,3591,"1",0,"0","0","0","1",2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
"14300",1,17,3,12,"0",5,0,-1,"0",0.84281,"1",46606,66,298,1,2,5,52,"1",0,"0","0","0","1",2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
"14301",1,34,6,15,"0",19,12,-1,"0",0.56171,"1",20013,2472,84,1,2,1,6419,"0",0,"0","0","0","1",5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
"14302",1,36,11,35,"0",1,0,-1,"0",0.24817,"0",47583,-1,-1,1,1,1,26,"1",0,"0","0","0","1",4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","0","0","1","1","1","1","1","1","0","0","1","1"
"14303",1,182,1,12,"0",126,11,44,"0",0.282533,"0",198610,1610,215,1,6,2,87,"0",0,"0","0","0","1",19,4,2,0,0,14,4,0,4,0,0,0,0,0,0,0,"0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"14304",1,39,4,20,"0",19,9,-1,"0",3.327203,"0",-1,-1,-1,1,4,1,14389,"0",0,"0","0","0","1",7,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","0","0","1","1","1","0","1","1","0","0","1","1"
"14305",1,46,6,21,"0",25,0,-1,"0",1.221225,"-1",43260,1592,233,1,2,1,51,"1",0,"0","0","0","1",4,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","0","1","1","1","1","1","0","0","1","1"
"14306",1,29,5,20,"0",9,8,-1,"0",0.170929,"0",44476,-1,-1,1,2,1,3598,"0",0,"0","0","0","1",9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","0","0","1","1","1","1","1","1","0","0","1","1"
"14307",1,40,13,39,"0",1,0,-1,"0",0.277938,"0",13335,-1,-1,5,2,0,291,"1",1,"0","0","0","1",4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","0","0","1","1","1","1","1","1","0","0","1","1"
"14308",1,51,2,13,"0",38,0,-1,"0",1.169075,"1",20013,477,252,1,2,2,574,"1",1,"0","0","0","1",4,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
"14309",1,27,5,19,"0",8,0,-1,"0",0.363824,"0",20013,-1,-1,1,2,1,7726,"0",1,"0","0","0","1",6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","0","0","1","1","1","1","1","1","0","0","1","1"
"14310",1,27,9,27,"0",-1,-1,-1,"0",0.454345,"0",26753,-1,-1,1,2,1,3481,"1",0,"0","0","0","1",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0"
"14311",1,70,3,11,"0",59,0,-1,"0",0.243162,"-1",39758,4953,279,1,2,1,1191,"1",0,"0","0","0","1",2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","0","1","1","1","1","1","0","0","1","1"
"14312",1,146,6,18,"0",128,0,-1,"0",0.458436,"-1",20013,-1,-1,1,2,5,14085,"1",1,"0","0","0","1",6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","0","0","0","1","1","1","1","1","0","0","1","1"
"14313",1,50,6,16,"0",34,0,-1,"0",0.196488,"0",15169,-1,-1,1,4,5,290,"1",0,"0","0","0","1",4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","0","0","1","1","1","1","1","1","0","0","1","1"
"14314",1,32,4,15,"0",17,14,-1,"0",0.039993,"0",-1,77,287,1,2,1,14368,"0",0,"0","0","0","1",5,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","1","0","1","1","0","0","1","1"
"14315",1,41,7,23,"0",18,17,-1,"0",-1,"0",46606,-1,-1,1,4,0,6421,"0",-1,"0","0","0","1",5,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","0","0","1","1","0","1","1","0","0","0","1","1"
"14316",1,66,4,16,"0",29,9,21,"0",0.375139,"0",26347,2931,355,1,3,0,14398,"0",0,"0","0","0","1",9,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,"0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"14317",1,64,7,17,"0",41,9,6,"0",0.414671,"0",26496,2067,488,1,2,0,54,"0",1,"0","0","0","1",5,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,"0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"14318",1,25,2,8,"0",17,0,-1,"0",0.815273,"-1",52368,3338,3631,1,4,2,14391,"1",0,"0","0","0","1",4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","0","1","1","1","1","1","0","0","1","1"
"14319",1,46,7,16,"0",30,9,-1,"0",2.24649,"-1",55470,245,119,1,2,1,14385,"1",0,"0","0","0","1",5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","0","1","1","1","1","1","0","0","1","1"
"14320",1,71,5,17,"0",54,0,-1,"0",0.168535,"0",35130,5754,89,1,2,1,10430,"0",0,"0","0","0","1",4,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
"14321",1,9,1,5,"0",4,3,-1,"0",0.224046,"-1",13335,-1,-1,2,2,1,291,"1",1,"0","0","0","1",2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","0","0","0","1","1","1","1","1","0","0","1","1"
"14322",3,200,4,14,"0",4,3,182,"1",0.157326,"0",15169,7658,741,1,4,5,207,"1",0,"0","0","0","1",10,2,2,0,0,16,10,2,8,0,0,2,0,0,0,0,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"14323",2,157,11,31,"0",28,18,98,"1",0.144967,"0",16625,-1,-1,1,8,5,12,"1",0,"0","0","0","1",6,8,3,0,0,6,8,2,6,0,0,0,0,0,0,0,"1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1"
"14324",1,32,6,17,"0",15,14,-1,"0",-1,"0",26496,1642,183,1,2,2,577,"0",0,"0","0","0","1",5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","0","1","1","1","0","0","1","1"
"14325",1,22,8,21,"0",1,0,-1,"0",0.512778,"1",46606,69,295,1,2,1,14361,"1",0,"0","0","0","1",2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
"14326",1,40,5,13,"0",27,9,-1,"0",0.430355,"0",36024,3422,960,1,2,1,12934,"0",0,"0","0","0","1",5,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
"14327",1,316,0,7,"0",87,0,222,"0",-1,"0",-1,-1,-1,-1,4,0,-1,"0",-1,"0","0","0","1",6,2,0,14,0,12,4,0,2,0,0,54,0,0,0,0,"0","1","1","1","0","0","1","1","0","0","0","0","1","1","1","1"
"14328",1,67,8,28,"0",39,0,-1,"0",0.72662,"1",30447,-1,-1,1,3,3,3590,"0",0,"0","0","0","1",4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","0","0","1","1","1","1","1","1","0","0","1","1"
"14329",1,58,5,15,"0",43,6,-1,"0",0.576492,"-1",27310,4340,42,1,2,1,5820,"1",0,"0","0","0","1",5,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","0","1","1","1","1","1","0","0","1","1"
